t_s,v_cmd_ms,voltage_v,encoder_v_ms,encoder_rpm,encoder_count
13.535,0.12,0.3689,0.21170063947698664,67.38640645695533,27546610
13.587,0.12,0.3689,0.21170063947698664,67.38640645695533,27546610
13.639,0.12,0.3689,0.12676268550930803,40.349815996819494,27546321
13.691,0.12,0.3689,0.12676268550930803,40.349815996819494,27546321
13.743,0.12,0.3689,0.14140079839534403,45.00927204351909,27546033
13.795,0.12,0.3689,0.13172269067025377,41.928634675071144,27545745
13.845,0.12,0.3689,0.13172269067025377,41.928634675071144,27545745
13.896,0.12,0.3689,0.13118588726149494,41.757764843126054,27545456
13.947,0.12,0.3689,0.13118588726149494,41.757764843126054,27545456
13.998,0.12,0.3689,0.1273092972456566,40.52380791640333,27545175
14.049,0.14,0.4194,0.1273092972456566,40.52380791640333,27545175
14.1,0.14,0.4194,0.11834941031689164,37.67178732788852,27544912
14.151,0.14,0.4194,0.11834941031689164,37.67178732788852,27544912
14.203,0.14,0.4194,0.15464205888292076,49.224096162249566,27544566
14.255,0.14,0.4194,0.15464205888292076,49.224096162249566,27544566
14.307,0.14,0.4194,0.15228585316817617,48.47409258936362,27544222
14.359,0.14,0.4194,0.15228585316817617,48.47409258936362,27544222
14.411,0.14,0.4194,0.13052419064373516,41.54714026803873,27543928
14.463,0.14,0.4194,0.13052419064373516,41.54714026803873,27543928
14.515,0.14,0.4194,0.15000291835739402,47.747411869578535,27543589
14.567,0.14,0.4194,0.15000291835739402,47.747411869578535,27543589
14.619,0.14,0.4194,0.15623711767675175,49.73181914537036,27543236
14.671,0.14,0.4194,0.15623711767675175,49.73181914537036,27543236
14.723,0.14,0.4194,0.2126592705095697,67.69154819182909,27542887
14.775,0.14,0.4194,0.2126592705095697,67.69154819182909,27542887
14.827,0.14,0.4194,0.1462535287786909,46.55394409952286,27542556
14.879,0.14,0.4194,0.1462535287786909,46.55394409952286,27542556
14.931,0.14,0.4194,0.14706898961606443,46.81351334585457,27542224
14.983,0.14,0.4194,0.14706898961606443,46.81351334585457,27542224
15.035,0.14,0.4194,0.14145238199780283,45.0256916141467,27541904
15.087,0.14,0.4194,0.14145238199780283,45.0256916141467,27541904
